year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1998,married,ds_no,2,28,5,female,black,protestant,x_yes,illegalillegal8,veryhappy
1984,married,ds_yes,3,35,13,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,4,34,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,0,22,12,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,1,52,13,female,black,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,31,15,female,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,3,80,15,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,0,35,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1975,married,ds_no,5,46,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,4,70,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,64,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_yes,2,43,12,male,white,none,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,2,66,16,female,white,jewish,x_yes,legal,veryhappy
2000,married,ds_yes,4,48,19,male,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,0,50,12,female,white,none,x_no,illegalillegal8,veryhappy
1994,married,ds_no,0,35,16,female,white,catholic,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,5,37,16,male,black,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,3,50,14,male,white,catholic,x_yes,illegal,veryhappy
2016,married,ds_no,2,35,12,female,other,protestant,x_no,illegal,veryhappy
1980,married,ds_no,2,58,12,female,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,4,47,14,male,white,catholic,x_no,legal,veryhappy
1975,married,ds_no,3,73,8,male,white,catholic,x_no,legal,veryhappy
1976,married,ds_yes,3,37,12,male,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,2,47,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,4,71,12,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,1,30,12,female,white,none,x_no,legal,veryhappy
1980,married,ds_no,2,52,14,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,3,33,16,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,32,12,male,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,5,72,14,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,4,70,14,male,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,2,60,20,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,2,42,12,male,other,christian,x_no,illegal,veryhappy
1983,married,ds_no,2,44,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,1,25,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,4,51,12,female,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,1,85,10,male,other,catholic,x_no,legal,veryhappy
1980,married,ds_no,3,34,15,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,65,18,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,33,8,female,white,catholic,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,24,8,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,0,25,12,male,black,none,x_yes,illegalillegal8,veryhappy
1996,married,ds_no,2,31,13,male,white,catholic,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,4,41,14,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,3,60,12,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,0,31,16,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,67,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,5,37,3,male,black,protestant,x_no,legal,veryhappy
2018,married,ds_no,2,61,16,female,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_yes,2,53,8,male,white,protestant,x_yes,illegal,veryhappy
2018,married,ds_yes,2,47,12,female,black,catholic,x_no,illegal,veryhappy
1998,married,ds_no,2,56,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,2,38,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,1,32,12,female,other,muslim,x_no,illegalillegal8,veryhappy
2006,married,ds_no,3,55,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,3,43,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1983,married,ds_yes,3,35,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,37,18,female,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,3,42,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1978,married,ds_no,4,78,12,female,white,catholic,x_no,illegal,veryhappy
1991,married,ds_no,2,40,9,male,other,other,x_no,legal,veryhappy
1973,married,ds_no,5,38,10,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,0,71,12,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,3,67,14,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,0,22,12,female,other,catholic,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,3,47,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,8,74,2,male,black,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,6,57,16,male,white,catholic,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,2,53,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_no,1,25,17,female,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_yes,2,66,11,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,4,69,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,1,65,16,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,4,32,16,male,white,protestant,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,2,46,19,male,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,6,46,12,female,white,catholic,x_no,illegal,veryhappy
1989,married,ds_yes,3,55,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,3,39,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_no,1,41,12,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,1,19,10,female,white,none,x_yes,legal,veryhappy
2000,married,ds_no,2,84,14,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,2,31,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,1,30,13,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,2,32,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,22,12,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,1,30,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,2,63,20,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,3,66,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,58,12,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,2,32,16,female,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,3,63,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,8,36,3,male,white,catholic,x_no,illegal,veryhappy
2016,married,ds_no,3,23,11,female,other,catholic,x_no,illegal,veryhappy
1978,married,ds_no,1,22,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1993,married,ds_no,3,38,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,60,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,38,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,1,56,13,male,white,catholic,x_no,illegal,veryhappy
1990,married,ds_no,2,44,14,female,white,protestant,x_no,legal,veryhappy
1976,married,ds_no,1,26,15,male,white,catholic,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,2,41,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,4,45,12,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_yes,2,49,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,1,22,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,5,51,12,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,4,69,8,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,20,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
2018,married,ds_no,3,79,6,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,2,43,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,1,61,11,female,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,0,24,13,female,other,none,x_no,illegalillegal8,veryhappy
2006,married,ds_yes,2,48,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1986,married,ds_yes,1,34,18,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_yes,2,51,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,1,27,13,female,white,other,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,0,55,12,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,3,66,12,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,40,16,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,4,53,12,male,white,catholic,x_no,illegal,veryhappy
2000,married,ds_no,2,55,12,male,black,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,9,99,17,female,white,christian,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,25,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,3,55,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,0,53,12,female,white,protestant,x_no,dontknow,veryhappy
1987,married,ds_no,2,58,12,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,5,83,16,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,3,23,10,female,black,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,3,51,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,3,43,12,male,white,none,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,2,58,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,2,40,13,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,2,40,9,male,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,2,48,12,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,3,70,12,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_yes,1,60,15,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,noanswer,2,63,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_yes,2,59,12,male,white,other,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,2,38,12,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,3,45,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,1,22,12,male,black,protestant,x_yes,illegalillegal8,veryhappy
2018,married,ds_no,1,53,14,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,3,43,16,female,white,protestant,x_yes,illegal,veryhappy
2014,married,ds_no,2,66,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_yes,3,37,8,male,white,protestant,x_yes,illegal,veryhappy
1978,married,ds_yes,3,27,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,35,15,male,white,noanswer,x_no,illegalillegal8,veryhappy
1990,married,ds_yes,2,47,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1986,married,ds_yes,0,40,14,male,white,protestant,x_yes,legal,veryhappy
1978,married,ds_yes,8,59,10,male,white,protestant,x_no,dontknow,veryhappy
1993,married,ds_no,4,35,16,male,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,0,53,12,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,1,25,14,female,white,internondenominational,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,60,12,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_yes,1,67,9,male,white,catholic,x_no,illegal,veryhappy
1984,married,ds_no,2,61,11,female,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_yes,2,38,13,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,3,45,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,57,10,female,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,0,38,12,male,white,none,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,3,74,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,73,11,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,4,50,12,male,white,protestant,x_yes,illegal,veryhappy
2006,married,ds_no,0,53,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,19,10,male,white,protestant,x_yes,illegalillegal8,veryhappy
2018,married,ds_no,2,80,16,male,white,protestant,x_no,legal,veryhappy
1976,married,ds_no,4,70,8,female,white,catholic,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,48,19,male,white,jewish,x_no,illegalillegal8,veryhappy
1984,married,ds_no,0,26,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,1,19,11,female,white,none,x_no,illegal,veryhappy
1987,married,ds_no,3,41,18,male,white,catholic,x_no,illegal,veryhappy
1998,married,ds_no,2,49,18,female,white,protestant,x_yes,illegal,veryhappy
2010,married,ds_no,3,44,15,male,white,christian,x_no,illegal,veryhappy
1991,married,ds_no,0,43,20,female,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,22,11,female,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,2,44,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
2002,married,ds_yes,2,74,99,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,4,68,7,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,34,12,female,black,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,5,56,19,male,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,0,25,18,female,black,protestant,x_yes,illegalillegal8,veryhappy
1978,married,ds_no,4,57,7,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,5,79,16,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,0,21,12,male,white,protestant,x_yes,legal,veryhappy
1986,married,ds_yes,2,38,12,male,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,35,15,male,other,catholic,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,2,39,20,male,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,2,63,13,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,1,75,11,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,36,12,male,white,none,x_no,illegalillegal8,veryhappy
1998,married,ds_no,1,31,13,male,black,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,5,37,11,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,4,57,15,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,1,62,12,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,2,65,12,male,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,0,28,12,male,white,catholic,x_no,illegal,veryhappy
2002,married,ds_no,0,56,14,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,40,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,3,51,10,female,white,catholic,x_no,legal,veryhappy
2014,married,ds_no,2,56,16,female,white,catholic,x_no,illegal,veryhappy
1998,married,ds_yes,1,48,20,male,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,2,38,17,male,other,none,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,40,14,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,22,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,1,46,16,male,white,noanswer,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,55,18,female,white,none,x_no,illegalillegal8,veryhappy
2000,married,ds_no,0,32,20,male,white,none,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,2,38,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,0,36,13,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,0,55,12,female,white,protestant,x_yes,illegal,veryhappy
2006,married,ds_no,2,62,13,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_yes,2,44,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,73,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,43,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,29,13,female,other,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_yes,2,30,14,female,white,protestant,x_yes,illegal,veryhappy
1989,married,ds_yes,0,38,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,1,31,14,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,3,71,14,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,4,65,12,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_yes,4,60,20,male,white,catholic,x_yes,illegalillegal8,veryhappy
1994,married,ds_yes,2,53,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,3,79,11,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,2,37,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,21,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,5,48,14,male,white,catholic,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,3,34,12,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,3,65,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,48,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,3,59,9,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,36,18,male,white,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,4,66,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,42,16,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,0,65,7,male,black,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,1,32,10,male,black,protestant,x_yes,legal,veryhappy
2004,married,ds_yes,2,33,17,female,white,protestant,x_no,illegal,veryhappy
2002,married,ds_yes,4,71,14,male,white,protestant,x_no,illegal,veryhappy
