work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,114873,edu2,Single,Protective-serv,Male,0,0,40,Other,<=50K
Private,342989,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,203554,edu3,Married,Exec-managerial,Male,0,1902,50,White,>50K
Private,305846,edu2,Married,Adm-clerical,Female,0,0,40,White,>50K
Private,208591,edu3,Single,Prof-specialty,Male,0,0,40,White,<=50K
Local-gov,298510,edu2,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,132832,edu2,Single,Adm-clerical,Female,0,0,50,White,<=50K
Local-gov,289238,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,37072,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,184756,edu2,Single,Sales,Female,0,0,30,White,<=50K
Private,404416,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,117393,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,294263,edu2,Single,Sales,Female,0,0,9,White,<=50K
Private,218164,edu2,Single,Craft-repair,Male,0,0,44,White,<=50K
Private,226980,edu1,Single,Handlers-cleaners,Male,0,0,17,White,<=50K
Private,241367,edu2,Single,Adm-clerical,Male,0,0,10,White,<=50K
Private,110142,edu2,Single,Adm-clerical,Female,0,0,30,White,<=50K
Private,163948,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,266803,edu3,Married,Prof-specialty,Female,15024,0,50,White,>50K
Private,82319,edu1,Married,Other-service,Female,0,0,10,White,<=50K
Private,190174,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,98975,edu3,Married,Adm-clerical,Male,15024,0,40,White,>50K
Local-gov,165822,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,176756,edu2,Married,Adm-clerical,Male,0,1485,70,Black,>50K
Private,260084,edu2,Single,Adm-clerical,Female,0,0,24,White,<=50K
Private,155759,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,204984,edu3,Single,Tech-support,Male,0,0,45,White,<=50K
Private,440706,edu1,Married,Machine-op-inspct,Male,0,0,40,White,>50K
Private,350510,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,92775,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,213095,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,171344,edu1,Married,Transport-moving,Male,0,0,36,White,<=50K
Self-emp-not-inc,109282,edu2,Single,Prof-specialty,Male,0,0,60,White,<=50K
Self-emp-not-inc,181705,edu2,Married,Craft-repair,Male,3103,0,40,White,>50K
Self-emp-not-inc,195891,edu2,Married,Exec-managerial,Male,0,0,45,White,<=50K
Private,339324,edu2,Married,Machine-op-inspct,Male,0,0,96,White,<=50K
Local-gov,119904,edu3,Married,Prof-specialty,Female,7688,0,30,White,>50K
Private,189975,edu2,Married,Craft-repair,Male,0,1902,60,White,>50K
Private,185127,edu2,Single,Sales,Male,0,0,40,White,<=50K
Private,167501,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,169955,edu2,Married,Other-service,Female,0,0,36,White,<=50K
Self-emp-not-inc,166027,edu2,Single,Sales,Female,0,0,50,White,<=50K
Self-emp-not-inc,168826,edu2,Married,Craft-repair,Male,0,0,35,White,<=50K
Private,181896,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-inc,184456,edu2,Married,Sales,Male,0,0,55,White,>50K
Self-emp-not-inc,105749,edu3,Married,Sales,Male,0,0,50,White,<=50K
Private,213179,edu2,Single,Craft-repair,Male,0,0,40,White,>50K
Self-emp-not-inc,119344,edu1,Married,Exec-managerial,Female,0,0,36,White,<=50K
Private,97030,edu2,Single,Other-service,Female,0,0,30,White,<=50K
Self-emp-not-inc,176360,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Self-emp-not-inc,187693,edu2,Married,Craft-repair,Male,0,0,72,White,>50K
Private,359155,edu3,Married,Prof-specialty,Female,0,0,40,White,>50K
Private,33887,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,192381,edu2,Married,Craft-repair,Male,0,0,50,White,>50K
Federal-gov,90881,edu2,Single,Exec-managerial,Male,8614,0,55,White,>50K
Private,170871,edu2,Married,Craft-repair,Male,7298,0,60,White,>50K
Private,193026,edu3,Married,Sales,Male,0,0,45,White,>50K
Private,138441,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,185410,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,69770,edu2,Single,Other-service,Male,0,0,20,White,<=50K
Private,316059,edu2,Single,Exec-managerial,Female,0,0,36,White,<=50K
Private,317219,edu3,Single,Prof-specialty,Female,0,1590,40,White,<=50K
Private,80445,edu3,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,279490,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,195298,edu2,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,360593,edu2,Single,Sales,Female,0,0,30,Black,<=50K
Private,242460,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Private,203039,edu3,Married,Sales,Male,0,0,48,White,<=50K
Private,278924,edu2,Single,Sales,Male,0,0,40,White,<=50K
Private,101890,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,199763,edu2,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,96483,edu2,Single,Other-service,Female,0,0,20,Asian-Pac-Islander,<=50K
Private,172047,edu2,Single,Farming-fishing,Male,0,0,10,White,<=50K
Federal-gov,207537,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,109004,edu2,Single,Craft-repair,Male,0,0,40,Black,<=50K
Self-emp-inc,60949,edu2,Single,Craft-repair,Male,0,0,55,White,<=50K
Private,163051,edu1,Married,Machine-op-inspct,Male,0,1628,40,White,<=50K
Private,259352,edu2,Single,Sales,Male,0,0,45,White,<=50K
Private,175643,edu2,Married,Farming-fishing,Male,0,0,30,White,<=50K
Local-gov,187792,edu2,Single,Protective-serv,Female,0,0,40,White,<=50K
Private,332703,edu2,Single,Adm-clerical,Female,0,625,40,Other,<=50K
Private,410351,edu2,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,289309,edu2,Single,Other-service,Female,0,0,48,White,<=50K
Private,111243,edu2,Single,Sales,Female,0,0,50,White,<=50K
Private,100285,edu2,Married,Tech-support,Male,0,0,45,White,<=50K
Self-emp-inc,298215,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,247444,edu3,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,208872,edu2,Married,Farming-fishing,Male,0,1672,98,White,<=50K
Private,168138,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,140886,edu2,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,155574,edu3,Married,Transport-moving,Male,0,0,55,White,>50K
Private,265190,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,328561,edu3,Married,Adm-clerical,Female,0,0,20,White,<=50K
Self-emp-not-inc,154641,edu2,Single,Farming-fishing,Male,8614,0,50,White,>50K
Local-gov,179813,edu1,Married,Transport-moving,Male,0,0,10,White,<=50K
Self-emp-not-inc,91044,edu3,Single,Prof-specialty,Female,0,0,15,White,<=50K
Private,531055,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,201822,edu1,Married,Handlers-cleaners,Male,0,2002,40,White,<=50K
Private,235567,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,181675,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,112627,edu2,Married,Transport-moving,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Private,189832,edu2,Single,Other-service,Female,0,0,25,White,<=50K
Private,57637,edu2,Single,Other-service,Female,0,0,32,White,<=50K
Private,160035,edu2,Married,Craft-repair,Male,0,0,55,White,<=50K
Private,183345,edu3,Single,Craft-repair,Male,0,0,45,White,<=50K
Self-emp-not-inc,245724,edu2,Single,Exec-managerial,Male,0,0,50,White,<=50K
Private,181716,edu1,Married,Craft-repair,Male,0,0,48,White,<=50K
Federal-gov,257175,edu3,Single,Tech-support,Female,0,625,40,Black,<=50K
Private,269723,edu2,Single,Sales,Female,0,0,45,White,<=50K
Private,235108,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,157639,edu1,Married,Sales,Male,0,0,58,White,<=50K
Private,169549,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Local-gov,142573,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Self-emp-not-inc,202027,edu3,Married,Exec-managerial,Male,7688,0,55,White,>50K
Private,142621,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,151693,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,311311,edu3,Single,Machine-op-inspct,Male,0,0,65,White,<=50K
Private,302465,edu1,Single,Machine-op-inspct,Male,0,1741,40,White,<=50K
Local-gov,155781,edu2,Married,Protective-serv,Male,4064,0,50,White,<=50K
Private,137895,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,107682,edu2,Single,Adm-clerical,Female,0,0,48,White,<=50K
Self-emp-inc,159179,edu3,Married,Prof-specialty,Male,0,0,45,White,>50K
Self-emp-inc,308241,edu2,Married,Sales,Female,0,0,40,White,<=50K
Local-gov,175339,edu3,Married,Protective-serv,Male,0,0,40,White,>50K
Private,348739,edu3,Married,Prof-specialty,Male,0,0,60,White,<=50K
Self-emp-not-inc,268831,edu2,Married,Sales,Male,0,0,53,White,<=50K
Private,117310,edu3,Single,Sales,Female,0,0,46,White,<=50K
Self-emp-not-inc,315460,edu3,Married,Prof-specialty,Male,0,0,36,White,<=50K
Self-emp-not-inc,192654,edu3,Single,Exec-managerial,Male,0,0,50,White,<=50K
Private,266497,edu1,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,125491,edu2,Single,Other-service,Female,0,0,34,Asian-Pac-Islander,<=50K
Private,33087,edu3,Single,Farming-fishing,Male,0,0,40,White,<=50K
Private,371064,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Private,84306,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Local-gov,144761,edu2,Single,Protective-serv,Male,0,1668,20,White,<=50K
Private,86308,edu3,Married,Prof-specialty,Female,0,0,40,Asian-Pac-Islander,>50K
Private,209912,edu3,Married,Exec-managerial,Male,0,0,40,Asian-Pac-Islander,>50K
Private,183096,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,150429,edu2,Married,Craft-repair,Male,0,0,50,Amer-Indian-Eskimo,>50K
Private,129150,edu3,Married,Tech-support,Male,0,0,50,White,>50K
Private,199085,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-inc,147869,edu2,Married,Sales,Male,0,0,50,White,<=50K
Self-emp-not-inc,152066,edu2,Married,Farming-fishing,Male,0,0,50,White,<=50K
Private,223212,edu1,Single,Handlers-cleaners,Male,0,0,50,White,<=50K
Private,150812,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,151474,edu1,Single,Sales,Female,0,0,40,White,<=50K
Private,511517,edu2,Married,Prof-specialty,Male,0,0,40,White,<=50K
Self-emp-inc,137354,edu3,Married,Prof-specialty,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,116379,edu3,Married,Prof-specialty,Male,0,0,55,Asian-Pac-Islander,>50K
Private,200089,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,255004,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-inc,275223,edu3,Married,Sales,Male,7688,0,40,White,>50K
Private,223678,edu2,Single,Other-service,Female,0,0,32,Amer-Indian-Eskimo,<=50K
Private,394690,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,220692,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,185848,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,113106,edu2,Single,Sales,Female,0,0,19,White,<=50K
Private,365009,edu3,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,136277,edu1,Single,Other-service,Female,0,0,32,Black,<=50K
Private,114537,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,187088,edu2,Single,Adm-clerical,Female,0,0,20,Other,<=50K
Private,138852,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,100837,edu2,Married,Machine-op-inspct,Male,0,2002,66,White,<=50K
Private,94461,edu2,Single,Machine-op-inspct,Female,0,0,16,White,<=50K
Federal-gov,205805,edu3,Married,Exec-managerial,Male,7688,0,40,White,>50K
Private,238179,edu2,Single,Other-service,Male,0,2339,45,White,<=50K
Private,145711,edu3,Married,Prof-specialty,Male,0,1902,50,White,>50K
Local-gov,195897,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,192652,edu2,Single,Exec-managerial,Male,0,0,15,White,<=50K
Private,31621,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,83315,edu1,Married,Handlers-cleaners,Male,0,0,10,White,<=50K
Self-emp-not-inc,120539,edu2,Married,Machine-op-inspct,Male,3103,0,40,White,>50K
Private,199934,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Federal-gov,526528,edu2,Single,Adm-clerical,Female,3887,0,40,Black,<=50K
Private,252392,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-not-inc,203039,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,50459,edu3,Married,Prof-specialty,Male,0,1740,40,White,<=50K
Private,362491,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Self-emp-not-inc,58343,edu2,Single,Farming-fishing,Male,0,0,56,White,<=50K
Private,267147,edu2,Single,Sales,Male,0,0,40,White,<=50K
Local-gov,359259,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,168212,edu3,Married,Craft-repair,Male,0,1902,45,White,>50K
Private,146679,edu2,Single,Exec-managerial,Male,0,0,30,Black,<=50K
Private,82561,edu2,Single,Sales,Male,0,0,40,White,<=50K
Private,227615,edu1,Married,Craft-repair,Male,0,0,32,White,<=50K
State-gov,153486,edu2,Married,Farming-fishing,Male,0,0,50,White,<=50K
Self-emp-inc,198660,edu3,Married,Sales,Male,99999,0,72,White,>50K
Private,203894,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Local-gov,210448,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,225927,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,137814,edu2,Single,Sales,Male,0,0,45,White,<=50K
Private,162593,edu3,Single,Adm-clerical,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,87158,edu2,Married,Craft-repair,Male,0,0,40,Black,<=50K
Self-emp-inc,189092,edu3,Married,Exec-managerial,Male,0,0,45,White,<=50K
Private,292110,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,115214,edu2,Single,Machine-op-inspct,Male,6497,0,65,White,<=50K
Private,161444,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,165365,edu2,Married,Machine-op-inspct,Male,2885,0,40,Asian-Pac-Islander,<=50K
Private,195688,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Federal-gov,410034,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Local-gov,180162,edu1,Single,Protective-serv,Male,0,0,24,Black,<=50K
Private,132633,edu1,Single,Priv-house-serv,Female,0,0,25,White,<=50K
Private,200515,edu2,Married,Machine-op-inspct,Male,0,0,38,White,<=50K
Private,70034,edu2,Single,Other-service,Male,0,0,40,White,<=50K
State-gov,110128,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,282549,edu2,Married,Machine-op-inspct,Male,3137,0,40,Black,<=50K
Local-gov,456665,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Private,174329,edu2,Single,Other-service,Male,0,0,20,White,<=50K
Private,188767,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,116375,edu1,Single,Sales,Female,0,0,40,White,<=50K
Private,117528,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,252168,edu2,Married,Transport-moving,Male,0,0,40,Black,<=50K
Private,33001,edu3,Married,Exec-managerial,Male,0,0,55,White,>50K
Private,76432,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,156266,edu1,Married,Farming-fishing,Male,0,0,60,Amer-Indian-Eskimo,<=50K
Private,211948,edu2,Single,Sales,Female,0,1590,40,White,<=50K
State-gov,136075,edu3,Single,Prof-specialty,Female,0,0,32,White,<=50K
Local-gov,149433,edu2,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,122048,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,102945,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,72887,edu2,Single,Other-service,Male,0,0,40,Asian-Pac-Islander,<=50K
Local-gov,139364,edu3,Married,Prof-specialty,Male,0,0,35,White,>50K
Private,196626,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,175032,edu2,Married,Adm-clerical,Male,0,0,42,White,<=50K
Private,172246,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,110747,edu2,Married,Craft-repair,Male,0,1887,40,White,>50K
Private,108085,edu1,Single,Other-service,Female,0,0,24,White,<=50K
Local-gov,226525,edu3,Married,Craft-repair,Male,0,0,51,White,<=50K
Private,311764,edu1,Married,Exec-managerial,Female,0,0,35,White,<=50K
Private,214738,edu2,Married,Craft-repair,Male,0,0,48,White,<=50K
Private,200179,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,138852,edu2,Married,Adm-clerical,Male,0,0,60,White,<=50K
Private,112754,edu2,Married,Machine-op-inspct,Male,0,0,56,Black,<=50K
Self-emp-not-inc,64875,edu3,Married,Tech-support,Male,0,0,60,White,<=50K
Private,249339,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,326936,edu2,Married,Sales,Female,0,0,40,White,<=50K
Self-emp-not-inc,185057,edu3,Single,Exec-managerial,Female,3325,0,40,White,<=50K
Private,286732,edu2,Single,Sales,Female,0,0,17,White,<=50K
Private,214542,edu3,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,106682,edu2,Married,Sales,Male,0,0,60,White,<=50K
Private,186078,edu3,Married,Prof-specialty,Female,0,0,50,White,>50K
Private,210474,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,180477,edu1,Single,Other-service,Male,0,0,40,White,<=50K
Self-emp-not-inc,222311,edu2,Married,Other-service,Male,7688,0,55,White,>50K
Private,169473,edu2,Single,Other-service,Female,0,0,30,White,<=50K
Private,175972,edu2,Married,Other-service,Female,0,0,40,White,<=50K
Private,372838,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,328937,edu1,Single,Other-service,Male,0,0,20,Black,<=50K
Private,103986,edu3,Married,Tech-support,Male,0,0,40,White,>50K
Private,71792,edu2,Single,Sales,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,134367,edu3,Married,Tech-support,Female,0,0,32,White,>50K
Local-gov,188537,edu3,Married,Prof-specialty,Female,0,0,60,White,>50K
Private,120420,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,283281,edu1,Married,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,154089,edu1,Single,Handlers-cleaners,Male,0,0,20,White,<=50K
Self-emp-not-inc,315406,edu1,Married,Farming-fishing,Male,0,0,88,White,<=50K
Private,170412,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,170142,edu2,Married,Machine-op-inspct,Male,0,0,50,White,<=50K
Local-gov,236831,edu1,Single,Adm-clerical,Female,0,0,15,Black,<=50K
Private,495366,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Federal-gov,223163,edu2,Single,Prof-specialty,Male,0,0,40,White,>50K
State-gov,81954,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-inc,115705,edu2,Single,Exec-managerial,Male,0,0,50,White,<=50K
Local-gov,170916,edu1,Single,Protective-serv,Female,0,1602,40,White,<=50K
Private,190040,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,426467,edu1,Single,Craft-repair,Male,3674,0,40,White,<=50K
Private,51854,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,119033,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,301514,edu2,Married,Sales,Male,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-not-inc,99220,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,249282,edu2,Single,Sales,Female,0,0,40,White,<=50K
Self-emp-not-inc,246862,edu2,Married,Prof-specialty,Female,0,0,40,White,>50K
Self-emp-not-inc,189216,edu2,Single,Transport-moving,Male,0,0,65,White,<=50K
State-gov,372130,edu2,Married,Protective-serv,Male,0,0,40,Black,<=50K
Private,243361,edu2,Single,Adm-clerical,Female,0,0,45,White,<=50K
State-gov,33423,edu2,Single,Other-service,Female,0,0,35,White,<=50K
Private,56121,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,185908,edu3,Married,Exec-managerial,Male,0,0,55,Black,>50K
Self-emp-not-inc,234885,edu2,Married,Sales,Female,0,0,40,White,>50K
Local-gov,243867,edu1,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,214169,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,49398,edu3,Single,Prof-specialty,Male,10520,0,40,White,>50K
Private,144361,edu3,Married,Craft-repair,Male,0,1902,40,White,>50K
