year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
2010,married,ds_no,6,68,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,7,63,13,male,white,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,32,13,female,white,catholic,x_no,illegal,veryhappy
2010,married,ds_no,5,53,12,male,black,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,2,34,12,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_yes,0,28,12,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,2,48,12,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_yes,1,46,2,male,white,christian,x_no,illegal,veryhappy
1993,married,ds_no,1,28,16,male,black,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,4,69,4,male,white,protestant,x_no,dontknow,veryhappy
2008,married,ds_yes,3,56,12,male,white,none,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,1,67,17,female,black,protestant,x_no,illegal,veryhappy
2012,married,ds_no,1,43,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,47,14,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,2,35,17,male,white,orthodoxchristian,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,2,40,11,male,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,1,51,14,female,black,none,x_no,illegal,veryhappy
2016,married,ds_no,4,62,12,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,3,35,8,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,3,66,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,50,8,male,white,catholic,x_no,illegalillegal8,veryhappy
2008,married,ds_no,3,35,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,0,34,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1990,married,ds_no,0,25,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,3,40,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,2,36,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,2,37,12,male,white,catholic,x_no,illegal,veryhappy
2012,married,ds_yes,2,49,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,3,56,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,2,27,17,male,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,2,32,18,female,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,80,18,male,black,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,32,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,0,28,18,male,white,other,x_no,illegal,veryhappy
1993,married,ds_no,4,58,12,male,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,5,54,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,7,34,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,3,75,11,male,white,catholic,x_no,illegal,veryhappy
1976,married,ds_no,2,49,16,male,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,3,66,16,male,white,catholic,x_no,illegal,veryhappy
1993,married,ds_no,6,57,11,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,2,42,6,female,other,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,62,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,54,10,female,black,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,5,81,7,male,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,3,46,20,male,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,2,40,12,female,white,catholic,x_no,illegal,veryhappy
1994,married,ds_no,0,27,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,43,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2002,married,ds_no,2,52,12,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,2,75,13,male,white,none,x_no,legal,veryhappy
1987,married,ds_no,1,31,16,female,white,protestant,x_yes,illegalillegal8,veryhappy
1991,married,ds_no,3,41,12,female,black,protestant,x_yes,illegal,veryhappy
2012,married,ds_yes,3,69,19,female,black,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,2,33,18,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,1,40,18,female,white,jewish,x_yes,illegalillegal8,veryhappy
2010,married,ds_no,2,45,14,female,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,2,38,12,female,white,catholic,x_no,illegal,veryhappy
1978,married,ds_no,2,57,20,female,white,catholic,x_no,illegal,veryhappy
2012,married,ds_no,3,54,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,2,39,15,male,black,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,60,8,male,white,catholic,x_no,illegal,veryhappy
2002,married,ds_yes,2,34,14,female,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,1,62,0,female,other,protestant,x_no,illegal,veryhappy
1984,married,ds_no,3,58,11,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,0,28,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,4,28,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,0,26,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,2,36,16,female,white,jewish,x_no,illegal,veryhappy
1976,married,ds_no,2,39,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,2,65,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,72,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,1,38,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
2010,married,ds_yes,5,56,12,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,3,49,18,male,white,none,x_yes,illegalillegal8,veryhappy
1990,married,ds_no,7,65,12,female,white,catholic,x_no,illegal,veryhappy
1976,married,ds_no,0,25,16,male,white,protestant,x_yes,noanswer,veryhappy
1973,married,ds_no,3,78,4,male,white,protestant,x_no,legal,veryhappy
1986,married,ds_no,0,24,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,3,42,19,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,5,44,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,38,16,male,white,jewish,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,78,12,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,0,55,10,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,2,72,14,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,5,68,8,male,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,3,40,15,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,3,58,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,3,36,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,33,14,female,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_yes,2,47,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_yes,3,43,14,male,white,catholic,x_no,illegal,veryhappy
1993,married,ds_no,2,32,18,male,white,catholic,x_no,illegalillegal8,veryhappy
1978,married,ds_no,6,79,0,male,black,protestant,x_no,illegal,veryhappy
1998,married,ds_no,2,46,15,female,white,noanswer,x_no,illegalillegal8,veryhappy
1983,married,ds_yes,1,31,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_no,2,46,16,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,0,50,16,male,white,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,2,55,13,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,3,37,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_yes,5,35,5,male,white,none,x_yes,illegalillegal8,veryhappy
1993,married,ds_yes,3,52,12,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,1,36,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,26,9,female,white,protestant,x_yes,illegalillegal8,veryhappy
2016,married,ds_yes,2,51,10,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,5,54,12,female,white,catholic,x_no,illegal,veryhappy
1993,married,ds_no,2,53,18,male,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,1,60,18,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_yes,0,71,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_yes,3,25,14,male,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,2,69,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,4,55,12,male,white,none,x_no,illegal,veryhappy
2006,married,ds_no,3,20,12,female,white,none,x_yes,illegalillegal8,veryhappy
1996,married,ds_yes,0,48,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,2,29,13,male,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,2,32,20,male,white,none,x_no,illegalillegal8,veryhappy
1989,married,ds_no,1,36,20,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,45,16,male,white,protestant,x_yes,illegal,veryhappy
2014,married,ds_no,3,27,12,female,white,catholic,x_no,illegal,veryhappy
1994,married,ds_no,3,54,10,female,white,catholic,x_no,illegalillegal8,veryhappy
2016,married,ds_no,1,52,20,female,white,none,x_no,illegalillegal8,veryhappy
1991,married,ds_no,0,31,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,0,21,15,female,white,protestant,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,3,29,12,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_no,3,34,14,female,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,3,39,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,41,12,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,27,12,female,other,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,60,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,4,61,11,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,56,11,male,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,2,58,16,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,0,40,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_no,0,78,13,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,35,16,male,white,none,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,56,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,0,23,12,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,2,37,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,0,42,19,female,other,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,1,22,15,male,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,41,12,male,white,catholic,x_yes,illegal,veryhappy
1987,married,ds_no,0,66,12,female,black,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,0,35,16,female,white,none,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,3,78,11,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,0,40,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,2,35,15,female,black,protestant,x_no,illegal,veryhappy
1991,married,ds_no,4,48,19,male,other,catholic,x_yes,illegal,veryhappy
2006,married,ds_no,7,52,13,female,black,protestant,x_no,legal,veryhappy
1976,married,ds_no,7,41,3,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,2,77,13,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,33,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,5,44,11,male,white,protestant,x_yes,illegalillegal8,veryhappy
2006,married,ds_yes,2,31,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
1998,married,ds_yes,3,76,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,5,57,12,female,white,none,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,55,12,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,2,37,12,female,other,muslim,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,3,52,9,male,white,protestant,x_no,illegal,veryhappy
1994,married,ds_yes,4,47,15,male,white,jewish,x_no,illegalillegal8,veryhappy
1976,married,ds_no,3,42,12,male,white,none,x_no,illegalillegal8,veryhappy
1989,married,ds_yes,2,40,8,female,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,5,35,16,male,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,0,32,15,female,black,none,x_no,illegalillegal8,veryhappy
1983,married,ds_yes,1,36,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,4,44,15,male,white,protestant,x_yes,illegalillegal8,veryhappy
2006,married,ds_no,2,60,13,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,29,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,1,50,12,female,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,2,40,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,59,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,0,36,16,male,white,jewish,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,4,48,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,38,12,female,white,none,x_no,illegalillegal8,veryhappy
2008,married,ds_no,0,46,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,0,32,12,female,white,none,x_yes,legal,veryhappy
1989,married,ds_yes,5,44,5,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,3,65,16,male,white,catholic,x_no,legal,veryhappy
1975,married,ds_no,0,18,10,female,white,other,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,76,13,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,2,56,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,32,14,female,other,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_yes,2,53,17,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,0,33,17,male,white,other,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,27,16,male,white,protestant,x_yes,illegalillegal8,veryhappy
1984,married,ds_yes,2,71,8,male,white,catholic,x_no,illegalillegal8,veryhappy
2008,married,ds_no,4,41,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,0,35,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,0,28,16,female,white,catholic,x_yes,illegalillegal8,veryhappy
2018,married,ds_no,3,56,13,male,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,2,26,16,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,48,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,4,66,11,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_yes,9,89,13,male,white,catholic,x_yes,legal,veryhappy
1984,married,ds_no,4,44,12,male,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,0,22,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,52,7,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_yes,2,58,14,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,1,36,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,54,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2006,married,ds_no,0,25,16,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,67,12,male,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,3,99,12,female,white,jewish,x_no,illegalillegal8,veryhappy
2002,married,ds_yes,1,49,18,male,other,none,x_no,illegalillegal8,veryhappy
2004,married,ds_no,2,36,15,female,other,catholic,x_yes,illegal,veryhappy
2016,married,ds_no,4,45,6,female,other,catholic,x_no,legal,veryhappy
1983,married,ds_no,3,56,11,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,2,50,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,4,64,9,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,30,12,female,white,catholic,x_no,illegal,veryhappy
2016,married,ds_no,2,41,12,male,white,catholic,x_no,illegal,veryhappy
1996,married,ds_yes,2,45,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,21,12,female,white,catholic,x_no,illegal,veryhappy
2014,married,ds_yes,0,52,12,female,black,protestant,x_no,illegal,veryhappy
1975,married,ds_no,4,33,5,female,white,catholic,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,54,16,male,other,none,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,36,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,2,48,12,female,white,catholic,x_no,illegal,veryhappy
2008,married,ds_no,3,44,16,female,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,46,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,36,12,female,other,internondenominational,x_no,illegal,veryhappy
2002,married,ds_no,2,36,17,female,white,catholic,x_yes,illegalillegal8,veryhappy
2002,married,ds_no,5,69,8,female,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_no,4,61,16,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,0,24,15,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,1,54,20,male,white,catholic,x_no,illegal,veryhappy
1976,married,ds_no,3,35,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,30,17,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,3,51,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,4,50,16,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,1,22,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,8,73,8,male,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,2,38,17,male,white,none,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,1,40,10,male,other,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,4,46,14,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_yes,4,37,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,53,13,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_yes,3,42,15,male,white,none,x_no,illegal,veryhappy
